County Name,Year,Attribute,Value,State
LINN,2025,Total Requirements,248078725,Iowa
LINN,2019,Total Expenditures,143870802,Iowa
LINN,2019,Total Ending Balance,36527106,Iowa
LINN,2019,Total Requirements,180397908,Iowa
LINN,2007,Total Expenditures,102618003,Iowa
LINN,2007,Total Ending Balance,19144724,Iowa
LINN,2007,Total Requirements,121762727,Iowa
LOUISA,2019,Total Expenditures,24539354,Iowa
LOUISA,2019,Total Ending Balance,3358458,Iowa
LOUISA,2019,Total Requirements,27897812,Iowa
LOUISA,2026,Total Expenditures,16253132,Iowa
LOUISA,2026,Total Ending Balance,6007352,Iowa
LOUISA,2026,Total Requirements,22260484,Iowa
LOUISA,2011,Total Expenditures,15472586,Iowa
LOUISA,2011,Total Ending Balance,3010834,Iowa
LOUISA,2011,Total Requirements,18483420,Iowa
LOUISA,2021,Total Expenditures,16194261,Iowa
LOUISA,2021,Total Ending Balance,3417120,Iowa
LOUISA,2021,Total Requirements,19611381,Iowa
LOUISA,2005,Total Expenditures,9509089,Iowa
LOUISA,2005,Total Ending Balance,2029599,Iowa
LOUISA,2005,Total Requirements,11538688,Iowa
LOUISA,2009,Total Expenditures,16195041,Iowa
LOUISA,2009,Total Ending Balance,2054368,Iowa
LOUISA,2009,Total Requirements,18249409,Iowa
LOUISA,2013,Total Expenditures,18626581,Iowa
LOUISA,2013,Total Ending Balance,3744448,Iowa
LOUISA,2013,Total Requirements,22371029,Iowa
LOUISA,2015,Total Expenditures,18545476,Iowa
LOUISA,2015,Total Ending Balance,5566261,Iowa
LOUISA,2015,Total Requirements,24111737,Iowa
LOUISA,2024,Total Expenditures,15631970,Iowa
LOUISA,2024,Total Ending Balance,6185299,Iowa
LOUISA,2024,Total Requirements,21817269,Iowa
LOUISA,2022,Total Expenditures,14032827,Iowa
LOUISA,2022,Total Ending Balance,2277570,Iowa
LOUISA,2022,Total Requirements,16310397,Iowa
LOUISA,2014,Total Expenditures,17870279,Iowa
LOUISA,2014,Total Ending Balance,4366068,Iowa
LOUISA,2014,Total Requirements,22236347,Iowa
LOUISA,2006,Total Expenditures,9923273,Iowa
LOUISA,2006,Total Ending Balance,2396266,Iowa
LOUISA,2006,Total Requirements,12319539,Iowa
LOUISA,2012,Total Expenditures,14719937,Iowa
LOUISA,2012,Total Ending Balance,3614607,Iowa
LOUISA,2012,Total Requirements,18334544,Iowa
LOUISA,2016,Total Expenditures,13890642,Iowa
LOUISA,2016,Total Ending Balance,4912291,Iowa
LOUISA,2016,Total Requirements,18802933,Iowa
LOUISA,2020,Total Expenditures,14482760,Iowa
LOUISA,2020,Total Ending Balance,2397596,Iowa
LOUISA,2020,Total Requirements,16880356,Iowa
LOUISA,2010,Total Expenditures,12995295,Iowa
LOUISA,2010,Total Ending Balance,4031861,Iowa
LOUISA,2010,Total Requirements,17027156,Iowa
LOUISA,2018,Total Expenditures,13408774,Iowa
LOUISA,2018,Total Ending Balance,5272170,Iowa
LOUISA,2018,Total Requirements,18680944,Iowa
LOUISA,2017,Total Expenditures,12882905,Iowa
LOUISA,2017,Total Ending Balance,4112651,Iowa
LOUISA,2017,Total Requirements,16995556,Iowa
LOUISA,2025,Total Expenditures,14397639,Iowa
LOUISA,2025,Total Ending Balance,5527100,Iowa
LOUISA,2025,Total Requirements,19924739,Iowa
LOUISA,2007,Total Expenditures,10246930,Iowa
LOUISA,2007,Total Ending Balance,1671028,Iowa
LOUISA,2007,Total Requirements,11917958,Iowa
LOUISA,2023,Total Expenditures,13392267,Iowa
LOUISA,2023,Total Ending Balance,3293345,Iowa
LOUISA,2023,Total Requirements,16685612,Iowa
LOUISA,2008,Total Expenditures,10942440,Iowa
LOUISA,2008,Total Ending Balance,2004612,Iowa
LOUISA,2008,Total Requirements,12947052,Iowa
LUCAS,2023,Total Expenditures,11666347,Iowa
LUCAS,2023,Total Ending Balance,1735726,Iowa
LUCAS,2023,Total Requirements,13402073,Iowa
LUCAS,2024,Total Expenditures,12132430,Iowa
LUCAS,2024,Total Ending Balance,1980432,Iowa
LUCAS,2024,Total Requirements,14112862,Iowa
LUCAS,2012,Total Expenditures,9212638,Iowa
LUCAS,2012,Total Ending Balance,529597,Iowa
LUCAS,2012,Total Requirements,9742235,Iowa
LUCAS,2014,Total Expenditures,8547263,Iowa
LUCAS,2014,Total Ending Balance,721796,Iowa
LUCAS,2014,Total Requirements,9269059,Iowa
LUCAS,2006,Total Expenditures,9636753,Iowa
LUCAS,2006,Total Ending Balance,453191,Iowa
LUCAS,2006,Total Requirements,10089944,Iowa
LUCAS,2016,Total Expenditures,9858729,Iowa
LUCAS,2016,Total Ending Balance,1183178,Iowa
LUCAS,2016,Total Requirements,11041907,Iowa
LUCAS,2022,Total Expenditures,10246762,Iowa
LUCAS,2022,Total Ending Balance,1220587,Iowa
LUCAS,2022,Total Requirements,11467349,Iowa
LUCAS,2026,Total Expenditures,11611435,Iowa
LUCAS,2026,Total Ending Balance,3140650,Iowa
LUCAS,2026,Total Requirements,14752085,Iowa
LUCAS,2018,Total Expenditures,10892436,Iowa
LUCAS,2018,Total Ending Balance,816997,Iowa
LUCAS,2018,Total Requirements,11709433,Iowa
LUCAS,2007,Total Expenditures,9776338,Iowa
LUCAS,2007,Total Ending Balance,648649,Iowa
LUCAS,2007,Total Requirements,10424987,Iowa
LUCAS,2025,Total Expenditures,11428520,Iowa
LUCAS,2025,Total Ending Balance,1575499,Iowa
LUCAS,2025,Total Requirements,13004019,Iowa
LUCAS,2017,Total Expenditures,10161577,Iowa
LUCAS,2017,Total Ending Balance,772932,Iowa
LUCAS,2017,Total Requirements,10934509,Iowa
LUCAS,2015,Total Expenditures,8446026,Iowa
LUCAS,2015,Total Ending Balance,1190506,Iowa
LUCAS,2015,Total Requirements,9636532,Iowa
LUCAS,2008,Total Expenditures,9510665,Iowa
LUCAS,2008,Total Ending Balance,456613,Iowa
LUCAS,2008,Total Requirements,9967278,Iowa
LUCAS,2010,Total Expenditures,10174868,Iowa
LUCAS,2010,Total Ending Balance,822777,Iowa
LUCAS,2010,Total Requirements,10997645,Iowa
LUCAS,2020,Total Expenditures,10000735,Iowa
LUCAS,2020,Total Ending Balance,971046,Iowa
LUCAS,2020,Total Requirements,10971781,Iowa
LUCAS,2011,Total Expenditures,9185728,Iowa
LUCAS,2011,Total Ending Balance,989068,Iowa
LUCAS,2011,Total Requirements,10174796,Iowa
LUCAS,2005,Total Expenditures,8000665,Iowa
LUCAS,2005,Total Ending Balance,599108,Iowa
LUCAS,2005,Total Requirements,8599773,Iowa
LUCAS,2019,Total Expenditures,10772063,Iowa
LUCAS,2019,Total Ending Balance,999113,Iowa
LUCAS,2019,Total Requirements,11771176,Iowa
LUCAS,2021,Total Expenditures,9852522,Iowa
LUCAS,2021,Total Ending Balance,908489,Iowa
LUCAS,2021,Total Requirements,10761011,Iowa
LUCAS,2013,Total Expenditures,9502243,Iowa
LUCAS,2013,Total Ending Balance,527774,Iowa
LUCAS,2013,Total Requirements,10030017,Iowa
LUCAS,2009,Total Expenditures,9682756,Iowa
LUCAS,2009,Total Ending Balance,619146,Iowa
LUCAS,2009,Total Requirements,10301902,Iowa
LYON,2020,Total Expenditures,20507160,Iowa
LYON,2020,Total Ending Balance,7384461,Iowa
LYON,2020,Total Requirements,27891621,Iowa
LYON,2007,Total Expenditures,11264910,Iowa
LYON,2007,Total Ending Balance,2890450,Iowa
LYON,2007,Total Requirements,14155360,Iowa
LYON,2025,Total Expenditures,28405753,Iowa
LYON,2025,Total Ending Balance,7305404,Iowa
LYON,2025,Total Requirements,35711157,Iowa
LYON,2017,Total Expenditures,20039722,Iowa
LYON,2017,Total Ending Balance,6681415,Iowa
LYON,2017,Total Requirements,26721137,Iowa
LYON,2008,Total Expenditures,11230690,Iowa
LYON,2008,Total Ending Balance,3639846,Iowa
LYON,2008,Total Requirements,14870536,Iowa
LYON,2010,Total Expenditures,12424884,Iowa
LYON,2010,Total Ending Balance,4144959,Iowa
LYON,2010,Total Requirements,16569843,Iowa
LYON,2005,Total Expenditures,9467583,Iowa
LYON,2005,Total Ending Balance,3114214,Iowa
LYON,2005,Total Requirements,12581797,Iowa
LYON,2023,Total Expenditures,24783216,Iowa
LYON,2023,Total Ending Balance,8490331,Iowa
LYON,2023,Total Requirements,33273547,Iowa
LYON,2019,Total Expenditures,19639485,Iowa
LYON,2019,Total Ending Balance,6936243,Iowa
LYON,2019,Total Requirements,26575728,Iowa
LYON,2021,Total Expenditures,24307333,Iowa
LYON,2021,Total Ending Balance,7273436,Iowa
LYON,2021,Total Requirements,31580769,Iowa
LYON,2009,Total Expenditures,12521637,Iowa
LYON,2009,Total Ending Balance,3421683,Iowa
LYON,2009,Total Requirements,15943320,Iowa
LYON,2013,Total Expenditures,14901472,Iowa
LYON,2013,Total Ending Balance,4579248,Iowa
LYON,2013,Total Requirements,19480720,Iowa
LYON,2011,Total Expenditures,12379597,Iowa
LYON,2011,Total Ending Balance,5079488,Iowa
LYON,2011,Total Requirements,17459085,Iowa
LYON,2015,Total Expenditures,16928141,Iowa
LYON,2015,Total Ending Balance,5557558,Iowa
LYON,2015,Total Requirements,22485699,Iowa
LYON,2024,Total Expenditures,27993601,Iowa
LYON,2024,Total Ending Balance,10432749,Iowa
LYON,2024,Total Requirements,38426350,Iowa
LYON,2006,Total Expenditures,10354031,Iowa
LYON,2006,Total Ending Balance,3205893,Iowa
LYON,2006,Total Requirements,13559924,Iowa
LYON,2012,Total Expenditures,14404810,Iowa
LYON,2012,Total Ending Balance,3470261,Iowa
LYON,2012,Total Requirements,17875071,Iowa
LYON,2014,Total Expenditures,15150204,Iowa
LYON,2014,Total Ending Balance,5645323,Iowa
LYON,2014,Total Requirements,20795527,Iowa
LYON,2016,Total Expenditures,19097297,Iowa
LYON,2016,Total Ending Balance,6047336,Iowa
LYON,2016,Total Requirements,25144633,Iowa
LYON,2018,Total Expenditures,24297514,Iowa
LYON,2018,Total Ending Balance,4950918,Iowa
LYON,2018,Total Requirements,29248432,Iowa
LYON,2022,Total Expenditures,21395022,Iowa
LYON,2022,Total Ending Balance,6545972,Iowa
LYON,2022,Total Requirements,27940994,Iowa
LYON,2026,Total Expenditures,30051147,Iowa
LYON,2026,Total Ending Balance,6815057,Iowa
LYON,2026,Total Requirements,36866204,Iowa
MADISON,2010,Total Expenditures,12899120,Iowa
MADISON,2010,Total Ending Balance,2929923,Iowa
MADISON,2010,Total Requirements,15829043,Iowa
MADISON,2008,Total Expenditures,10601094,Iowa
MADISON,2008,Total Ending Balance,2753133,Iowa
MADISON,2008,Total Requirements,13354227,Iowa
MADISON,2020,Total Expenditures,26201349,Iowa
MADISON,2020,Total Ending Balance,3978659,Iowa
MADISON,2020,Total Requirements,30180008,Iowa
MADISON,2018,Total Expenditures,16792805,Iowa
MADISON,2018,Total Ending Balance,3341382,Iowa
MADISON,2018,Total Requirements,20134187,Iowa
MADISON,2005,Total Expenditures,10632801,Iowa
MADISON,2005,Total Ending Balance,2065708,Iowa
MADISON,2005,Total Requirements,12698509,Iowa
MADISON,2013,Total Expenditures,13197976,Iowa
MADISON,2013,Total Ending Balance,2781187,Iowa
MADISON,2013,Total Requirements,15979163,Iowa
MADISON,2009,Total Expenditures,12031374,Iowa
MADISON,2009,Total Ending Balance,2538679,Iowa
MADISON,2009,Total Requirements,14570053,Iowa
MADISON,2012,Total Expenditures,14082538,Iowa
MADISON,2012,Total Ending Balance,2376665,Iowa
MADISON,2012,Total Requirements,16459203,Iowa
MADISON,2023,Total Expenditures,21059201,Iowa
MADISON,2023,Total Ending Balance,7707783,Iowa
MADISON,2023,Total Requirements,28766984,Iowa
MADISON,2019,Total Expenditures,17075961,Iowa
MADISON,2019,Total Ending Balance,3698667,Iowa
MADISON,2019,Total Requirements,20774628,Iowa
MADISON,2021,Total Expenditures,20066620,Iowa
MADISON,2021,Total Ending Balance,3996811,Iowa
MADISON,2021,Total Requirements,24063431,Iowa
MADISON,2011,Total Expenditures,13362975,Iowa
MADISON,2011,Total Ending Balance,3206841,Iowa
MADISON,2011,Total Requirements,16569816,Iowa
MADISON,2015,Total Expenditures,14010722,Iowa
MADISON,2015,Total Ending Balance,3341704,Iowa
MADISON,2015,Total Requirements,17352426,Iowa
MADISON,2006,Total Expenditures,11168770,Iowa
MADISON,2006,Total Ending Balance,1893080,Iowa
MADISON,2006,Total Requirements,13061850,Iowa
MADISON,2016,Total Expenditures,15026622,Iowa
MADISON,2016,Total Ending Balance,3821878,Iowa
MADISON,2016,Total Requirements,18848500,Iowa
MADISON,2026,Total Expenditures,26884187,Iowa
MADISON,2026,Total Ending Balance,6426787,Iowa
MADISON,2026,Total Requirements,33310974,Iowa
MADISON,2022,Total Expenditures,21595133,Iowa
MADISON,2022,Total Ending Balance,6301219,Iowa
MADISON,2022,Total Requirements,27896352,Iowa
MADISON,2024,Total Expenditures,23429548,Iowa
MADISON,2024,Total Ending Balance,3805499,Iowa
MADISON,2024,Total Requirements,27235047,Iowa
MADISON,2014,Total Expenditures,12859722,Iowa
MADISON,2014,Total Ending Balance,2925575,Iowa
MADISON,2014,Total Requirements,15785297,Iowa
MADISON,2007,Total Expenditures,11018629,Iowa
MADISON,2007,Total Ending Balance,1940581,Iowa
MADISON,2007,Total Requirements,12959210,Iowa
MADISON,2017,Total Expenditures,15216682,Iowa
MADISON,2017,Total Ending Balance,2806798,Iowa
MADISON,2017,Total Requirements,18023480,Iowa
MADISON,2025,Total Expenditures,25540275,Iowa
MADISON,2025,Total Ending Balance,6224331,Iowa
MADISON,2025,Total Requirements,31764606,Iowa
MAHASKA,2011,Total Expenditures,17593728,Iowa
MAHASKA,2011,Total Ending Balance,7597939,Iowa
MAHASKA,2011,Total Requirements,25191667,Iowa
MAHASKA,2021,Total Expenditures,26812635,Iowa
MAHASKA,2021,Total Ending Balance,6647673,Iowa
MAHASKA,2021,Total Requirements,33460308,Iowa
MAHASKA,2013,Total Expenditures,17446846,Iowa
MAHASKA,2013,Total Ending Balance,6897283,Iowa
MAHASKA,2013,Total Requirements,24344129,Iowa
MAHASKA,2015,Total Expenditures,16046351,Iowa
MAHASKA,2015,Total Ending Balance,6685547,Iowa
MAHASKA,2015,Total Requirements,22731898,Iowa
MAHASKA,2023,Total Expenditures,32661860,Iowa
MAHASKA,2023,Total Ending Balance,8960426,Iowa
MAHASKA,2023,Total Requirements,41622286,Iowa
MAHASKA,2005,Total Expenditures,15196006,Iowa
MAHASKA,2005,Total Ending Balance,9736963,Iowa
MAHASKA,2005,Total Requirements,24932969,Iowa
MAHASKA,2019,Total Expenditures,21289346,Iowa
MAHASKA,2019,Total Ending Balance,5838387,Iowa
MAHASKA,2019,Total Requirements,27127733,Iowa
MAHASKA,2014,Total Expenditures,16697432,Iowa
MAHASKA,2014,Total Ending Balance,7733356,Iowa
MAHASKA,2014,Total Requirements,24430788,Iowa
MAHASKA,2006,Total Expenditures,14511761,Iowa
MAHASKA,2006,Total Ending Balance,11554086,Iowa
MAHASKA,2006,Total Requirements,26065847,Iowa
MAHASKA,2024,Total Expenditures,32483654,Iowa
MAHASKA,2024,Total Ending Balance,6670836,Iowa
MAHASKA,2024,Total Requirements,39154490,Iowa
MAHASKA,2022,Total Expenditures,26038179,Iowa
MAHASKA,2022,Total Ending Balance,11300917,Iowa
MAHASKA,2022,Total Requirements,37339096,Iowa
MAHASKA,2016,Total Expenditures,16696789,Iowa
MAHASKA,2016,Total Ending Balance,7513828,Iowa
MAHASKA,2016,Total Requirements,24210617,Iowa
MAHASKA,2017,Total Expenditures,18659500,Iowa
MAHASKA,2017,Total Ending Balance,8191185,Iowa
MAHASKA,2017,Total Requirements,26850685,Iowa
MAHASKA,2009,Total Expenditures,20700202,Iowa
MAHASKA,2009,Total Ending Balance,8212787,Iowa
MAHASKA,2009,Total Requirements,28912989,Iowa
MAHASKA,2026,Total Expenditures,26521450,Iowa
MAHASKA,2026,Total Ending Balance,13763397,Iowa
MAHASKA,2026,Total Requirements,40284847,Iowa
MAHASKA,2007,Total Expenditures,15670596,Iowa
MAHASKA,2007,Total Ending Balance,11846688,Iowa
MAHASKA,2007,Total Requirements,27517284,Iowa
MAHASKA,2012,Total Expenditures,17408948,Iowa
MAHASKA,2012,Total Ending Balance,6839859,Iowa
MAHASKA,2012,Total Requirements,24248807,Iowa
MAHASKA,2010,Total Expenditures,16885271,Iowa
MAHASKA,2010,Total Ending Balance,8660117,Iowa
MAHASKA,2010,Total Requirements,25545388,Iowa
MAHASKA,2025,Total Expenditures,31736582,Iowa
MAHASKA,2025,Total Ending Balance,5013531,Iowa
MAHASKA,2025,Total Requirements,36750113,Iowa
MAHASKA,2018,Total Expenditures,24088669,Iowa
MAHASKA,2018,Total Ending Balance,6974990,Iowa
MAHASKA,2018,Total Requirements,31063659,Iowa
MAHASKA,2020,Total Expenditures,25728770,Iowa
MAHASKA,2020,Total Ending Balance,7507743,Iowa
MAHASKA,2020,Total Requirements,33236513,Iowa
MAHASKA,2008,Total Expenditures,17580482,Iowa
MAHASKA,2008,Total Ending Balance,10602209,Iowa
MAHASKA,2008,Total Requirements,28182691,Iowa
MARION,2026,Total Expenditures,38833197,Iowa
MARION,2026,Total Ending Balance,10190350,Iowa
MARION,2026,Total Requirements,49023547,Iowa
MARION,2025,Total Expenditures,42342833,Iowa
MARION,2025,Total Ending Balance,9447816,Iowa
MARION,2025,Total Requirements,51790649,Iowa
MARION,2016,Total Expenditures,24213105,Iowa
MARION,2016,Total Ending Balance,11614524,Iowa
MARION,2016,Total Requirements,35827629,Iowa
MARION,2024,Total Expenditures,40355354,Iowa
MARION,2024,Total Ending Balance,11040529,Iowa
MARION,2024,Total Requirements,51395883,Iowa
MARION,2007,Total Expenditures,22982520,Iowa
MARION,2007,Total Ending Balance,4307560,Iowa
MARION,2007,Total Requirements,27290080,Iowa
MARION,2014,Total Expenditures,22521095,Iowa
MARION,2014,Total Ending Balance,9844062,Iowa
MARION,2014,Total Requirements,32365157,Iowa
MARION,2006,Total Expenditures,24596982,Iowa
MARION,2006,Total Ending Balance,2898411,Iowa
MARION,2006,Total Requirements,27495393,Iowa
MARION,2018,Total Expenditures,28452930,Iowa
MARION,2018,Total Ending Balance,9143304,Iowa
MARION,2018,Total Requirements,37596234,Iowa
MARION,2017,Total Expenditures,27908552,Iowa
MARION,2017,Total Ending Balance,8311428,Iowa
MARION,2017,Total Requirements,36219980,Iowa
MARION,2009,Total Expenditures,22044076,Iowa
MARION,2009,Total Ending Balance,7116881,Iowa
MARION,2009,Total Requirements,29160957,Iowa
MARION,2020,Total Expenditures,29381375,Iowa
MARION,2020,Total Ending Balance,7810210,Iowa
MARION,2020,Total Requirements,37191585,Iowa
MARION,2010,Total Expenditures,21702999,Iowa
MARION,2010,Total Ending Balance,8535105,Iowa
MARION,2010,Total Requirements,30238104,Iowa
MARION,2008,Total Expenditures,20555661,Iowa
MARION,2008,Total Ending Balance,4688445,Iowa
MARION,2008,Total Requirements,25244106,Iowa
MARION,2011,Total Expenditures,22863252,Iowa
MARION,2011,Total Ending Balance,9739964,Iowa
MARION,2011,Total Requirements,32603216,Iowa
MARION,2015,Total Expenditures,23171174,Iowa
MARION,2015,Total Ending Balance,11565022,Iowa
MARION,2015,Total Requirements,34736196,Iowa
MARION,2023,Total Expenditures,43571138,Iowa
MARION,2023,Total Ending Balance,8641749,Iowa
MARION,2023,Total Requirements,52212887,Iowa
MARION,2019,Total Expenditures,29999849,Iowa
MARION,2019,Total Ending Balance,7523768,Iowa
MARION,2019,Total Requirements,37523617,Iowa
MARION,2021,Total Expenditures,32549841,Iowa
MARION,2021,Total Ending Balance,7636863,Iowa
MARION,2021,Total Requirements,40186704,Iowa
MARION,2022,Total Expenditures,46515616,Iowa
MARION,2022,Total Ending Balance,8833667,Iowa
MARION,2022,Total Requirements,55349283,Iowa
MARION,2013,Total Expenditures,22439897,Iowa
MARION,2013,Total Ending Balance,9960788,Iowa
MARION,2013,Total Requirements,32400685,Iowa
MARION,2005,Total Expenditures,20072129,Iowa
MARION,2005,Total Ending Balance,2336650,Iowa
MARION,2005,Total Requirements,22408779,Iowa
MARION,2012,Total Expenditures,21873983,Iowa
MARION,2012,Total Ending Balance,10299520,Iowa
MARION,2012,Total Requirements,32173503,Iowa
MARSHALL,2022,Total Expenditures,36145840,Iowa
MARSHALL,2022,Total Ending Balance,10405549,Iowa
MARSHALL,2022,Total Requirements,46551389,Iowa
MARSHALL,2007,Total Expenditures,24126442,Iowa
MARSHALL,2007,Total Ending Balance,2843609,Iowa
MARSHALL,2007,Total Requirements,26970051,Iowa
MARSHALL,2012,Total Expenditures,26825518,Iowa
MARSHALL,2012,Total Ending Balance,6308027,Iowa
MARSHALL,2012,Total Requirements,33133545,Iowa
MARSHALL,2018,Total Expenditures,28022628,Iowa
MARSHALL,2018,Total Ending Balance,9948027,Iowa
MARSHALL,2018,Total Requirements,37970655,Iowa
MARSHALL,2008,Total Expenditures,24321290,Iowa
MARSHALL,2008,Total Ending Balance,4570733,Iowa
MARSHALL,2008,Total Requirements,28892023,Iowa
MARSHALL,2025,Total Expenditures,41641124,Iowa
MARSHALL,2025,Total Ending Balance,9183018,Iowa
MARSHALL,2025,Total Requirements,50824142,Iowa
MARSHALL,2011,Total Expenditures,27245204,Iowa
MARSHALL,2011,Total Ending Balance,4924938,Iowa
MARSHALL,2011,Total Requirements,32170142,Iowa
MARSHALL,2010,Total Expenditures,26495060,Iowa
MARSHALL,2010,Total Ending Balance,4627102,Iowa
MARSHALL,2010,Total Requirements,31122162,Iowa
MARSHALL,2017,Total Expenditures,26411786,Iowa
MARSHALL,2017,Total Ending Balance,8304984,Iowa
MARSHALL,2017,Total Requirements,34716770,Iowa
MARSHALL,2020,Total Expenditures,53493536,Iowa
MARSHALL,2020,Total Ending Balance,8820263,Iowa
